depmap_id,DASATINIB,OLAPARIB,IMATINIB,ERLOTINIB,FULVESTRANT,AFATINIB,BICALUTAMIDE,FTY-720,5-FLUOROURACIL,BELINOSTAT,PAZOPANIB,OXALIPLATIN,ALPELISIB,TAMOXIFEN,VINORELBINE,IBRUTINIB,RUXOLITINIB,TEMOZOLOMIDE,DABRAFENIB,DOXORUBICIN,ZOLEDRONATE,OSIMERTINIB,ALECTINIB,VINCRISTINE,CETUXIMAB,VINBLASTINE,TENIPOSIDE,TEMSIROLIMUS,TALAZOPARIB,IRINOTECAN,GEFITINIB,VORINOSTAT,CYCLOPHOSPHAMIDE,CRIZOTINIB,DOCETAXEL,SORAFENIB,AXITINIB,NILOTINIB,SUNITINIB,FLUDARABINE,TOPOTECAN,PONATINIB,MIDOSTAURIN,SN-38,BLEOMYCIN,GEMCITABINE,IDELALISIB,TRAMETINIB,LEFLUNOMIDE,ETOPOSIDE,PANOBINOSTAT,DACTINOMYCIN,CAMPTOTHECIN,CYTARABINE,MITOXANTRONE,PALBOCICLIB,CABOZANTINIB,METHOTREXATE,VENETOCLAX,PYRIMETHAMINE,LAPATINIB,CISPLATIN,BORTEZOMIB,TRETINOIN,PEMETREXED,LENALIDOMIDE,PACLITAXEL,MITOMYCIN-C,BEXAROTENE,CARMUSTINE,EPIRUBICIN
ACH-000530,0.889236,0.973814,0.387467,0.966445,0.881448,0.906399,0.949127,0.952669,0.98469,0.955209,0.6700649999999999,0.967004,0.960563,0.939191,0.921997,0.771046,0.75735,0.950877,0.978989,0.97717,0.93471,0.891181,0.98204,0.973191,0.7695390000000001,0.975285,0.883117,0.84788,0.959372,0.972673,0.972094,0.979817,0.8832120000000001,0.954554,0.983113,0.980794,0.983224,0.859655,0.981173,0.934584,0.972157,0.966364,0.980624,0.978234,0.984304,0.982546,0.808303,0.968982,0.983054,0.901392,0.757567,0.955898,0.980591,0.892611,0.943829,0.983853,0.981436,0.942613,0.8128920000000001,0.8968709999999999,0.978798,0.8774959999999999,0.970607,0.885533,0.982808,0.339989,0.6799609999999999,0.921295,0.978727,0.946268,0.897655
ACH-000532,0.869008,0.970042,0.393636,-99999.0,0.950698,0.942157,0.958103,0.958936,0.900475,0.977308,0.299625,-99999.0,0.973719,0.954864,0.983923,0.8228059999999999,0.936694,0.980228,-99999.0,0.973947,0.931864,0.972101,0.6416069999999999,0.920696,0.8892700000000001,0.978745,0.82989,0.927184,0.978857,0.97158,0.970539,0.985422,0.95707,0.918399,0.967066,0.871042,0.966431,-99999.0,0.970882,-99999.0,0.967952,0.920197,0.978074,0.981103,0.955334,0.971508,0.796838,0.971961,0.981187,-99999.0,0.872092,0.988928,0.965289,0.609121,0.969173,0.973113,0.956419,0.8550200000000001,0.974499,0.969249,0.969233,0.962746,0.720779,0.555628,0.861784,0.919901,0.878152,0.703238,0.95203,0.928305,-99999.0
ACH-000534,0.76395,0.966989,0.434504,0.764212,0.988344,0.358832,0.860434,0.791615,0.878625,0.990444,0.718017,0.984936,0.97938,0.990601,0.990615,0.670924,0.703449,0.8894129999999999,0.958441,0.984428,0.983186,-99999.0,0.9275,0.94928,0.902185,-99999.0,0.873116,0.2748219999999999,0.941836,0.988524,-99999.0,0.928411,-99999.0,0.936977,0.90931,0.837353,-99999.0,0.8546219999999999,0.986725,0.990422,0.976773,0.881292,0.979181,0.902682,0.990608,-99999.0,0.573682,0.990528,0.960345,0.984779,0.456752,0.842426,-99999.0,0.817813,0.988042,0.990615,0.989732,0.971538,0.5491779999999999,0.6577770000000001,0.986855,-99999.0,0.954191,0.8501920000000001,0.990588,0.540429,0.318426,0.931393,0.9904,0.960024,0.989536
ACH-000535,0.8570260000000001,0.930948,0.790615,0.706633,0.977745,0.954204,0.912987,0.906524,0.875919,0.980507,0.4796069999999999,0.980855,0.974714,0.92304,0.981403,0.756925,0.8342280000000001,0.964005,-99999.0,0.983233,0.973356,0.934524,0.751844,0.938512,0.782673,0.982688,0.810389,0.909523,0.975119,0.936781,0.980522,0.969868,0.984355,0.911275,0.953333,0.948551,0.950619,-99999.0,0.973049,0.6097229999999999,0.975576,0.849877,0.979049,0.956383,0.974857,0.973762,0.70223,0.954974,0.978589,-99999.0,0.7359600000000001,0.985482,0.950754,0.77794,0.981366,0.97232,0.976348,0.7997529999999999,0.786388,0.8369209999999999,0.980618,0.837852,0.843057,0.681327,0.942961,0.7925449999999999,0.764512,0.905958,0.974437,0.929783,-99999.0
ACH-000536,0.912016,0.766447,0.952262,0.947226,0.961982,0.76732,0.762921,0.948386,0.8852180000000001,0.934893,0.648995,0.974825,0.981905,0.983018,0.93782,0.736061,0.95884,0.98245,-99999.0,0.962574,0.934784,0.918272,0.8924139999999999,0.96616,0.7287680000000001,0.591913,0.712519,0.808584,0.980616,0.896591,0.975093,0.987223,0.823551,0.964947,0.980607,0.629736,0.957914,-99999.0,0.974694,0.926655,0.981492,0.966323,0.91844,0.966852,0.97836,0.981807,0.833498,0.983851,0.905866,-99999.0,0.816724,0.797752,0.964497,0.533718,0.8815780000000001,0.973875,0.976615,0.949149,0.744468,0.578324,0.978517,0.910702,0.869042,0.7110449999999999,0.979023,0.62092,0.8418760000000001,0.936868,0.962122,0.961104,0.966512
ACH-000538,0.8973200000000001,0.935593,0.990154,0.781651,0.713953,-99999.0,0.978135,-99999.0,0.89531,0.96401,0.265317,-99999.0,0.987413,0.934377,0.94276,-99999.0,-99999.0,0.919283,0.8177,-99999.0,0.921659,0.922318,0.897547,0.989409,0.276047,0.980727,0.786424,-99999.0,-99999.0,0.920453,0.968177,0.921844,0.88971,0.937871,0.93461,0.5407649999999999,0.980949,0.1998619999999999,0.982495,0.57736,0.973362,0.891344,0.972741,0.978053,0.986902,0.990299,-99999.0,0.991016,0.982981,0.70431,0.5989220000000001,0.331723,0.971664,0.308059,0.981984,0.972708,-99999.0,0.985665,0.139632,0.935312,0.990448,0.6595439999999999,0.87534,0.482792,0.905774,0.480671,0.602777,0.832858,0.960487,-99999.0,0.981683
ACH-000544,0.700719,0.960131,0.54037,0.8440209999999999,0.8650399999999999,0.759379,0.97902,0.892647,0.76288,0.95876,0.576554,0.982403,0.898775,0.955427,0.966584,0.7046819999999999,0.768237,0.935473,-99999.0,0.980352,0.941379,0.974907,0.8807379999999999,0.842134,0.789354,0.980882,0.829888,0.711957,0.946252,0.881501,0.981249,0.973813,0.931614,0.880132,0.978738,0.973995,0.968184,-99999.0,0.966706,0.738006,0.966582,0.916115,0.96803,0.918287,0.973259,0.95052,0.64549,0.959927,0.987379,-99999.0,0.6569649999999999,0.984679,0.970699,0.915246,0.866663,0.963558,0.950575,0.7395689999999999,0.802768,0.78413,0.97753,0.737083,0.8125399999999999,0.6847479999999999,0.96094,0.611746,0.701843,0.854252,0.924213,0.945822,0.8116439999999999
ACH-000545,0.937108,0.989243,0.459715,0.976707,0.95419,0.965359,0.958265,0.971353,0.983666,0.98103,0.519392,0.970932,0.986701,0.985343,0.959862,0.723121,0.8946040000000001,0.8793350000000001,-99999.0,0.980599,0.985221,0.864821,0.977149,0.968054,0.938421,0.985349,0.865885,0.938553,0.980167,0.74787,0.983911,0.973052,0.98515,0.908722,0.974707,0.961759,0.983362,-99999.0,0.976102,0.8390049999999999,0.983914,0.863718,0.955548,0.892705,0.986712,0.982627,0.80595,0.936029,0.980703,-99999.0,0.74133,0.912525,0.985034,0.892099,0.913837,0.980346,0.986499,0.884561,0.369516,0.912206,0.986945,0.5580609999999999,0.8653489999999999,0.767976,0.983051,0.065498,0.680779,0.906004,0.95346,0.965523,-99999.0
ACH-000546,0.879899,0.986928,0.254713,0.898018,0.8312709999999999,0.825779,0.884906,0.900807,0.899633,0.8819100000000001,0.627907,0.977008,0.943698,0.960499,0.978552,0.8319129999999999,0.841723,0.867237,-99999.0,0.986171,0.920977,0.983517,0.981766,0.8523069999999999,0.92446,0.974152,0.719698,0.787766,0.986154,0.806929,0.985115,0.961155,0.91385,0.985615,0.966032,0.963188,0.98256,-99999.0,0.971598,0.8679389999999999,0.978537,0.850817,0.936511,-99999.0,0.976708,0.978845,0.808262,-99999.0,0.985553,-99999.0,0.818612,0.952433,0.98495,0.7834770000000001,-99999.0,0.976434,0.9637,0.688412,0.3649949999999999,0.844409,0.977704,0.569075,0.919736,0.699121,0.978318,0.4521189999999999,0.932203,0.974048,0.96148,0.96284,0.799165
ACH-000547,0.90957,0.932874,0.7559859999999999,0.844295,0.980343,0.834468,0.898914,0.871133,0.968842,0.919497,0.432827,0.932888,0.946229,0.973713,0.980194,0.67318,0.921022,0.937047,-99999.0,0.966837,0.938026,0.91224,0.977896,0.93849,0.970797,0.974065,0.858625,0.739426,0.955448,0.909475,0.970535,0.981511,0.979301,0.8531620000000001,0.981475,0.953254,0.96188,-99999.0,0.980979,0.718967,0.981511,0.935008,0.970441,0.967231,0.97979,0.979173,0.8538319999999999,0.97439,0.984665,-99999.0,0.7784479999999999,0.977046,0.971869,0.685596,0.979154,0.96584,0.955469,0.867872,0.958585,0.8037489999999999,0.981205,0.946506,0.922402,0.587774,0.969749,0.79409,0.8779969999999999,0.958147,0.957244,0.8789530000000001,0.920558
ACH-000548,0.657821,-99999.0,0.747714,0.785717,0.976304,-99999.0,0.913269,-99999.0,-99999.0,0.968675,0.371098,-99999.0,0.984525,0.973172,0.971792,-99999.0,-99999.0,0.8926879999999999,-99999.0,-99999.0,0.95806,-99999.0,0.817863,-99999.0,0.724695,-99999.0,0.755627,-99999.0,-99999.0,0.977169,-99999.0,0.98507,0.968136,0.926605,0.947029,0.807776,-99999.0,-99999.0,0.986696,0.621114,0.985742,0.795942,0.95463,0.960745,0.979196,-99999.0,-99999.0,0.986285,0.983948,-99999.0,0.0352,-99999.0,-99999.0,0.340995,0.95249,0.9861,-99999.0,0.8958139999999999,0.512285,-99999.0,0.981162,-99999.0,0.769756,0.687968,0.948308,0.633215,0.6173529999999999,0.903338,0.841419,-99999.0,-99999.0
ACH-000551,0.887927,0.99133,0.600234,0.941411,0.785413,0.96286,0.968582,0.985497,0.98291,0.977477,0.354881,0.985116,0.97992,0.892069,0.854986,0.74775,0.8364,0.980018,0.8388709999999999,0.986424,0.931057,0.863914,0.692301,0.983642,0.328268,0.986958,0.717364,0.939429,0.95654,0.8999370000000001,0.983119,0.97897,0.950222,0.952026,0.926361,0.682996,0.967218,0.562643,0.931944,-99999.0,0.927934,0.842352,0.943753,0.972349,0.984388,0.987566,0.624074,0.984252,0.419908,0.964318,0.89843,0.938955,0.980245,0.640962,0.984808,0.959032,0.976203,0.7722640000000001,0.780941,0.981366,0.798818,0.8382200000000001,0.885179,0.7701939999999999,0.921959,0.3081,0.5645819999999999,0.897689,0.945525,0.953699,0.927359
ACH-000552,0.8468370000000001,0.887754,0.456142,0.8403219999999999,0.979688,0.857093,0.987369,0.879956,0.966321,0.979334,0.382994,0.982605,0.986472,0.950085,0.951001,0.722353,0.781832,0.980421,-99999.0,0.983963,0.975394,0.8943459999999999,0.586835,0.975135,0.4498899999999999,0.966801,0.8020520000000001,0.739371,0.97335,0.96729,0.980935,0.976936,0.959231,0.757374,0.943553,0.720186,0.981407,-99999.0,0.965181,0.776138,0.956493,0.809673,0.952515,0.976826,0.964641,0.978199,0.521505,0.986129,0.960127,-99999.0,0.567821,0.871919,0.979197,0.6429630000000001,0.972449,0.984795,0.976888,0.4950199999999999,0.784988,0.683597,0.980346,0.732766,0.331421,0.6185149999999999,0.9708,0.694337,0.676862,0.6191810000000001,0.981743,0.947664,0.904471
ACH-000554,0.299586,0.671136,-99999.0,0.951721,0.959894,-99999.0,0.701634,-99999.0,0.721735,0.941405,0.672135,0.971287,0.950414,0.978071,-99999.0,-99999.0,-99999.0,0.952982,-99999.0,-99999.0,0.806829,-99999.0,0.885966,-99999.0,0.874919,-99999.0,0.762041,-99999.0,-99999.0,0.872872,-99999.0,0.969213,0.578168,0.961462,0.986323,0.907115,-99999.0,-99999.0,0.946056,0.98157,0.965115,0.8673649999999999,0.925368,0.986556,0.981739,-99999.0,0.891726,0.977347,0.847458,-99999.0,0.65374,0.891483,-99999.0,0.642654,0.919198,0.986367,-99999.0,0.935397,0.884475,0.358475,0.981438,-99999.0,0.773453,0.583497,0.976246,0.715047,0.772921,0.934066,0.911269,-99999.0,0.978764
ACH-000555,0.8464139999999999,0.974293,0.879265,0.966339,0.94697,0.747889,0.5477449999999999,0.5986640000000001,0.969203,0.943128,0.949356,0.97318,0.969434,0.969097,0.981563,0.733787,0.721657,0.982726,0.970685,0.973753,0.935309,0.950856,0.906002,0.973082,0.889392,0.971502,0.792874,0.64887,0.976346,0.8707719999999999,0.944983,0.978244,0.974224,0.96299,0.969516,0.972655,0.956576,0.976439,0.972417,0.716956,0.97425,0.962334,0.927194,0.960645,0.976625,0.979836,0.775526,0.974611,0.984506,0.931724,0.8679209999999999,0.971239,0.943494,0.870341,0.933962,0.967058,0.916003,0.8242659999999999,0.585433,0.8938020000000001,0.981424,0.8657450000000001,0.942742,0.8457690000000001,0.973407,0.7255550000000001,0.947479,0.843592,0.969209,0.907274,0.972852
ACH-000556,0.921503,0.978585,0.176224,0.985718,0.958564,0.887294,0.984835,0.853252,0.936698,0.984661,0.943379,0.945287,0.971985,0.985615,0.953104,0.745254,0.916992,0.972285,-99999.0,0.968866,0.982159,0.927128,0.985718,0.956837,0.954766,0.961379,0.863016,0.8536950000000001,0.968864,0.924614,0.975349,0.985711,0.985718,0.872871,0.985179,0.979563,0.973435,-99999.0,0.978998,0.819163,0.982489,0.981342,0.984092,0.985718,0.983714,0.972187,0.8265040000000001,0.953317,0.98157,-99999.0,0.831124,0.986727,0.944482,0.917385,0.941773,0.963677,0.944503,0.95473,0.810383,0.955499,0.985711,0.94214,0.923458,0.852967,0.983984,0.501436,0.961047,0.950659,0.982991,0.918919,-99999.0
ACH-000558,0.858002,0.985505,0.110841,0.736084,0.877718,0.921193,0.907601,0.911792,0.964324,0.985107,0.481858,0.976537,0.985556,0.961406,0.939705,0.668205,0.706453,0.971337,-99999.0,0.985696,0.908124,0.799255,0.939063,0.966629,0.943077,0.983872,0.849184,0.8873780000000001,0.974261,0.8965930000000001,0.979302,0.977214,0.986937,0.933619,0.981531,0.959209,0.985415,-99999.0,0.976203,0.618052,0.98222,0.857072,0.981041,0.985655,0.984048,0.981754,0.748429,0.97697,0.985966,-99999.0,0.637311,0.880849,0.986956,0.8619700000000001,0.844714,0.976401,0.963579,0.908387,0.627243,0.893333,0.986951,0.804978,0.9002959999999999,0.8554139999999999,0.986268,0.5751689999999999,0.575418,0.935764,0.9757,0.848251,-99999.0
ACH-000559,0.960984,-99999.0,0.7481800000000001,0.972482,0.986958,-99999.0,0.983276,-99999.0,-99999.0,0.981298,0.35567,-99999.0,0.951728,0.971368,0.942796,-99999.0,-99999.0,0.981996,0.974726,-99999.0,0.98237,-99999.0,0.961202,0.969433,0.592005,-99999.0,0.901374,-99999.0,-99999.0,0.936874,-99999.0,0.977142,0.961016,0.906135,0.9858,0.783485,-99999.0,0.913593,0.980549,0.894207,0.981932,0.980777,0.984655,0.987004,0.987004,-99999.0,-99999.0,0.98696,0.987004,0.910081,0.8392799999999999,0.810701,-99999.0,0.957039,0.986925,0.985541,-99999.0,0.979282,0.962617,-99999.0,0.987004,-99999.0,0.968186,0.704775,0.937758,0.927373,0.972397,0.987004,0.98346,-99999.0,-99999.0
ACH-000560,0.838409,0.973868,0.967264,0.911189,0.945167,0.944226,0.8682639999999999,0.989398,0.984219,0.968871,0.585216,0.969778,0.968656,0.955062,0.8367040000000001,0.7920470000000001,0.824009,0.9744,-99999.0,0.984628,0.8344450000000001,0.8589700000000001,0.970716,0.955453,0.91667,0.990042,0.77855,0.966108,0.973567,0.93193,0.982337,0.953296,0.884843,0.955964,0.978603,0.924325,0.989704,-99999.0,0.984589,0.69524,0.960966,0.890318,0.8845780000000001,0.945309,0.971737,0.989739,0.6782020000000001,0.941787,0.975331,-99999.0,0.862665,0.850823,0.984378,0.552216,0.982237,0.989641,0.980488,0.935066,0.5494859999999999,0.935801,0.958634,0.738391,0.886877,0.447424,0.924691,0.543044,0.624915,0.910589,0.980843,0.968483,-99999.0
ACH-000561,0.695854,0.8979969999999999,0.5934229999999999,0.76272,0.938622,0.93631,0.855241,0.877497,0.782143,0.968929,0.8362120000000001,0.990974,0.975698,0.965547,0.968964,0.744934,0.792024,0.976849,-99999.0,0.988738,0.902994,-99999.0,0.978259,0.8364020000000001,0.365098,-99999.0,0.7235189999999999,0.8579049999999999,0.98461,0.8688670000000001,-99999.0,0.98631,0.986288,0.958883,0.985584,0.944329,-99999.0,-99999.0,0.98579,0.593766,0.96688,0.8508700000000001,0.927948,0.900486,0.98591,-99999.0,0.622775,0.979659,0.951778,-99999.0,0.1151359999999999,0.840548,-99999.0,0.985482,0.977104,0.984968,0.984806,0.932245,0.567296,0.630015,0.986322,-99999.0,0.790295,0.63389,0.980093,0.588765,0.5050939999999999,0.8712110000000001,0.961867,0.940737,-99999.0
ACH-000562,0.7595270000000001,0.8977149999999999,0.611332,0.853087,0.956896,0.8231850000000001,0.7624609999999999,0.727105,0.87629,0.8643290000000001,0.336333,0.976712,0.978578,0.964902,0.928651,0.668779,0.773741,0.952534,-99999.0,0.96387,0.8922260000000001,0.8693719999999999,0.757744,0.970328,0.505363,0.8545299999999999,0.625521,0.822304,0.957574,0.965234,0.901748,0.985175,0.8833209999999999,0.8394809999999999,0.855988,0.7589060000000001,0.965665,-99999.0,0.933323,0.973771,0.979977,0.8367829999999999,0.877056,0.939935,0.974891,0.976143,0.758319,0.928125,0.981386,-99999.0,0.802207,0.971674,0.969674,0.63218,0.963641,0.955748,0.97613,0.8880100000000001,0.446497,0.7087600000000001,0.967995,0.524628,0.8792690000000001,0.4172229999999999,0.939164,0.473412,0.765524,0.822635,0.980911,0.895374,0.879734
ACH-000563,0.901348,0.973666,0.688555,0.8436540000000001,0.974818,0.890259,0.8197129999999999,0.824675,0.954244,0.940927,0.510713,0.965148,0.890993,0.983863,0.954922,0.731441,0.8585079999999999,0.982449,-99999.0,0.966977,0.944693,0.964625,0.877433,0.954284,0.600038,0.969697,0.8460059999999999,0.846959,0.971419,0.8373459999999999,0.947348,0.960643,0.969131,0.8752719999999999,0.908914,0.6659579999999999,0.979757,-99999.0,0.96997,0.767506,0.962332,0.8718799999999999,0.94383,0.938963,0.984378,0.96374,0.8271850000000001,0.979862,0.984453,-99999.0,0.8211219999999999,0.927047,0.971208,0.63776,0.966243,0.97487,0.274473,0.602326,0.323282,0.873215,0.983989,0.584577,0.425969,0.495778,0.985941,0.37698,0.817275,0.741089,0.900274,0.913664,-99999.0
ACH-000565,0.803977,0.913467,0.687243,0.905198,0.978001,0.94552,0.8608370000000001,0.916935,0.8654379999999999,0.982455,0.501224,0.975063,0.978098,0.974719,0.963169,0.878817,0.8761969999999999,0.945719,-99999.0,0.976181,0.913838,0.946428,0.7799010000000001,0.923467,0.951264,0.969399,0.819241,0.8952709999999999,0.975093,0.899226,0.968568,0.980639,0.98321,0.8809040000000001,0.98322,0.971538,0.972179,-99999.0,0.97891,0.959429,0.982104,0.977767,0.977115,0.980208,0.980641,0.973107,0.743643,0.983054,0.981592,-99999.0,0.578986,0.981253,0.971464,0.978583,0.97618,0.953584,0.975325,0.721588,0.7603949999999999,0.8461639999999999,0.982406,0.714638,0.487322,0.615041,0.982942,0.79971,0.971555,0.71214,0.975018,0.896608,0.893366
ACH-000566,0.8952969999999999,0.978217,0.679071,0.674197,0.946505,0.852025,0.671341,0.926218,0.951203,0.952897,0.436985,0.969528,0.981452,0.890366,0.955902,0.763129,0.7932359999999999,0.987694,-99999.0,0.968768,0.8987,0.908636,0.86003,0.970256,0.6062649999999999,0.984827,0.8417100000000001,0.87336,0.980232,0.6995279999999999,0.963708,0.281756,0.93609,0.926898,0.878591,0.8294819999999999,0.97791,-99999.0,0.979393,0.490174,0.924206,0.8549030000000001,0.976063,0.907302,0.981568,0.98365,0.752459,0.980352,0.988711,-99999.0,0.81855,0.880437,0.981299,0.570294,0.7209369999999999,0.975212,0.983238,0.79451,0.692628,0.917018,0.984674,0.902589,0.905975,0.769011,0.971488,0.555189,0.6155609999999999,0.946502,0.919907,0.8826379999999999,0.873338
ACH-000567,0.789724,0.989575,0.264712,0.709109,0.8727159999999999,0.981395,0.976484,0.990561,0.964558,0.95387,0.227736,0.991264,0.986372,0.629674,0.952221,0.724834,0.829734,0.923357,0.905965,0.991265,0.972194,0.697148,0.5088520000000001,0.989019,0.206425,0.8209549999999999,0.720566,0.903841,0.973026,0.784613,0.980479,0.739057,0.914695,0.652069,0.918984,0.587896,0.985067,0.843093,0.980564,0.6765369999999999,0.671637,0.5415369999999999,0.958891,0.931078,0.986263,0.988458,0.4802659999999999,0.96123,0.905691,0.945685,0.770234,0.8987299999999999,0.984936,0.4573689999999999,0.985645,0.967313,0.960629,0.988955,0.788813,0.941389,0.978974,0.729804,0.962407,0.495293,0.74119,0.534983,0.443435,0.939257,0.851081,0.991051,-99999.0
ACH-000568,0.755262,0.889027,0.931402,0.985163,0.903454,0.875402,0.973258,0.822736,0.767564,0.876919,0.561174,0.972579,0.986687,0.985368,0.90828,0.771814,0.8252639999999999,0.932172,-99999.0,0.969305,-99999.0,-99999.0,0.945369,0.982679,0.910821,-99999.0,0.76531,0.813898,0.981232,0.988309,-99999.0,0.98995,0.950335,0.92189,0.943604,0.97375,-99999.0,-99999.0,0.953692,0.981451,0.986754,0.937171,0.959688,-99999.0,0.986676,-99999.0,0.868094,-99999.0,0.986372,0.977501,0.8571409999999999,0.908751,-99999.0,0.725626,-99999.0,0.987216,0.982935,-99999.0,-99999.0,0.73069,0.975885,-99999.0,0.962623,0.764713,0.86295,-99999.0,0.882532,0.954794,0.931199,0.928455,-99999.0
ACH-000569,0.955582,0.951656,0.823616,0.849824,0.985284,0.912035,0.941359,0.932976,0.950168,0.920911,0.496054,0.944674,0.984271,0.906914,0.953701,0.788028,0.74645,0.970148,0.858166,0.96316,0.844924,0.773403,0.901247,0.965157,0.913533,0.961111,0.779485,0.907143,0.940009,0.920462,0.965645,0.977658,0.982053,0.732301,0.976246,0.974211,0.953776,0.674575,0.968361,0.650972,0.965908,0.955867,0.977056,0.976413,0.975139,0.974196,0.901443,0.8989379999999999,0.980682,0.8004600000000001,0.7283569999999999,0.985525,0.973514,0.864267,0.8594200000000001,0.907476,0.97452,0.978273,0.655888,0.889149,0.974173,0.606133,0.93014,0.7363350000000001,0.968714,0.487515,0.921599,0.939733,0.972019,0.8865569999999999,0.775223
ACH-000570,0.977931,-99999.0,0.4483649999999999,0.7648159999999999,0.957295,-99999.0,0.898257,-99999.0,-99999.0,0.958052,0.750943,-99999.0,0.970516,0.98139,0.929701,-99999.0,-99999.0,0.826823,-99999.0,-99999.0,0.977434,-99999.0,0.8756950000000001,-99999.0,0.4115279999999999,-99999.0,0.825816,-99999.0,-99999.0,0.770674,-99999.0,0.924552,0.901978,0.972485,0.954539,0.670453,-99999.0,-99999.0,0.982281,0.868635,0.982481,0.8700120000000001,0.949131,0.936999,0.967036,-99999.0,-99999.0,0.984176,0.968465,-99999.0,0.24228,-99999.0,-99999.0,0.473235,0.940096,0.986333,-99999.0,0.895223,0.549268,-99999.0,0.987493,-99999.0,0.668198,0.644787,0.959986,0.356838,0.515522,0.96636,0.969738,-99999.0,-99999.0
ACH-000571,0.934727,0.980187,0.556517,0.816091,0.949068,0.949914,0.897056,0.922242,0.975546,0.982722,0.7425039999999999,0.98973,0.973616,0.957751,0.968558,0.789654,0.913424,0.97444,-99999.0,0.988647,0.980324,0.953535,0.937353,0.988268,0.944112,0.987939,0.8538969999999999,0.947057,0.979527,0.838059,0.98872,0.980543,0.979091,0.949026,0.963632,0.935953,0.989386,-99999.0,0.985745,0.660464,0.978614,0.897284,0.982549,0.984898,0.98248,0.981701,0.736333,0.979051,0.985981,-99999.0,0.8622620000000001,0.916413,0.985477,0.955846,0.744557,0.979807,0.985935,0.949735,0.687037,0.845016,0.984999,0.867308,0.982151,0.900954,0.98614,0.633016,0.8534309999999999,0.945379,0.977956,0.979224,-99999.0
ACH-000572,0.8717809999999999,0.988134,0.341746,0.860467,0.982551,0.954798,0.8252370000000001,0.900936,0.987113,0.978508,0.3200639999999999,0.957451,0.979915,0.945885,0.972271,0.735471,0.858082,0.94171,-99999.0,0.984637,0.924341,0.93831,0.926237,0.956758,0.583936,0.961471,0.750434,0.886461,0.972793,0.870302,0.97945,0.971644,0.987086,0.865751,0.919249,0.651403,0.972628,-99999.0,0.987105,0.6539189999999999,0.8977430000000001,0.862592,0.941065,0.964169,0.971927,0.984691,0.791041,0.982758,0.970888,-99999.0,0.566286,0.981538,0.976274,0.64628,0.987007,0.94779,0.967149,0.498442,0.8517309999999999,0.90162,0.987015,0.909869,0.413227,0.630319,0.91976,0.412146,0.7707229999999999,0.767828,0.9684,0.8938879999999999,-99999.0
ACH-000573,0.950878,0.946994,0.961303,0.8919379999999999,0.915045,0.907759,0.840406,0.878222,0.957546,0.959224,0.713746,0.954871,0.955085,0.966667,0.903259,0.818362,0.923479,0.955929,-99999.0,0.96562,0.955039,0.895216,-99999.0,0.959644,0.94936,0.963124,0.85483,0.877182,0.94111,0.972654,0.964049,0.923746,0.980469,0.947211,0.92794,0.8774040000000001,0.963331,-99999.0,0.965871,0.861454,0.958695,0.907193,0.945604,0.949843,0.978632,0.962022,0.8040039999999999,0.969368,0.924815,-99999.0,0.7883180000000001,0.8643569999999999,0.959223,0.846456,0.8926879999999999,0.962043,0.966116,0.861791,0.666329,0.8825360000000001,0.98032,0.866577,0.922163,0.947286,0.966755,0.551442,0.874331,0.924175,0.964999,0.91569,-99999.0
ACH-000574,0.819887,0.939967,0.962654,0.8203879999999999,0.972699,0.8753879999999999,0.914997,0.867373,0.88207,0.942034,0.788859,0.964615,0.977794,0.937633,0.942873,0.776143,0.818843,0.95247,-99999.0,0.95357,0.965916,-99999.0,0.954302,0.944711,0.7432810000000001,-99999.0,0.757047,0.928994,0.929309,0.917743,-99999.0,0.981176,0.980804,0.805506,0.8600629999999999,0.8988719999999999,-99999.0,-99999.0,0.968118,0.625947,0.948363,0.875865,0.966691,0.949007,0.981176,-99999.0,0.810523,0.978331,0.941279,-99999.0,0.467746,0.968072,-99999.0,0.8350479999999999,0.955059,0.979823,0.952937,0.8729889999999999,0.8646469999999999,0.819476,0.973955,-99999.0,0.82591,0.548085,0.978827,0.679511,0.947711,0.8260620000000001,0.915589,0.8933700000000001,-99999.0
ACH-000577,0.846875,0.967268,0.960478,0.92482,0.9849,0.8107449999999999,0.518047,0.6354,0.926703,0.968483,0.41413,0.975215,0.980413,0.952365,0.915608,0.738164,0.7754770000000001,0.984313,-99999.0,0.974748,0.903219,0.803662,0.986372,0.955715,0.9003639999999999,0.944396,0.8641479999999999,0.701706,0.975532,0.836009,0.979896,0.985568,0.973704,0.950343,0.984999,0.953671,0.980368,-99999.0,0.970019,0.969382,0.978919,0.8696020000000001,0.974844,0.9491,0.984023,0.940639,0.742598,0.960465,0.986917,-99999.0,0.7922640000000001,0.989785,0.975637,0.7380899999999999,0.976601,0.979162,0.980633,0.8963469999999999,0.774238,0.8167409999999999,0.985,0.843508,0.7622939999999999,0.788644,0.985185,0.721696,0.8929370000000001,0.865549,0.953585,0.912763,-99999.0
